Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Tender Stage,Department
2018_PWBNH_10537_1,SE(B)JHT/(C/S)/S-52/18-19,"Construction of Auditorium, Majuli (at Kamalabari) under Untied Fund 2016-17","Construction of Auditorium, Majuli (at Kamalabari) under Untied Fund 2016-17",Works,Open Tender,Item Rate,Civil Works - Building,No,No,NA ,21-Dec-2018 10:00 AM,26-Dec-2018 12:00 PM ,180.0,No ,No,Offline,29-Dec-2018 03:00 PM,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||SE-Jorhat Circle - PWBNH||EE-Jorhat Building Division - PWBNH,Kamalabari Majuli,785106.0,2.0,"78,74,000",Bhabananda Nath,9958670.0,Accepted-AOC,15-Jan-2019,AOC,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||SE-Jorhat Circle - PWBNH||EE-Jorhat Building Division - PWBNH
2018_PWBNH_4947_1,SE(B)JHT/(C/S)/S-39/17-18,"Construction of Workshop Building (Assam Type) of the Mech. Diesel Trade at ITI, Majuli.","Construction of Workshop Building (Assam Type) of the Mech. Diesel Trade at ITI, Majuli.",Works,Open Tender,Item Rate,Civil Works - Building,No,No,NA ,17-Jan-2018 12:30 PM,24-Jan-2018 12:00 PM ,180.0,No ,No,Offline,30-Jan-2018 03:00 PM,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||SE-Jorhat Circle - PWBNH||EE-Jorhat Building Division - PWBNH,Majuli,785110.0,2.0,"31,49,600",Bhabananda Nath,3370082.0,Accepted-AOC,14-Dec-2020,AOC,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||SE-Jorhat Circle - PWBNH||EE-Jorhat Building Division - PWBNH
2018_PWBNH_4948_1,SE(B)JHT/(C/S)/S-40/17-18,"Infrastructure Development of Majuli District Police Station under Untied Fund for the year 2016-17. Construction of Guest House, Barrack and Sentry Shed.","Infrastructure Development of Majuli District Police Station under Untied Fund for the year 2016-17. Construction of Guest House, Barrack and Sentry Shed.",Works,Open Tender,Item Rate,Civil Works - Building,No,No,NA ,17-Jan-2018 02:30 PM,24-Jan-2018 12:00 PM ,180.0,No ,No,Offline,30-Jan-2018 03:00 PM,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||SE-Jorhat Circle - PWBNH||EE-Jorhat Building Division - PWBNH,Majuli,785110.0,2.0,"41,24,800",Bhabananda Nath,4124800.0,Rejected-AOC,12-Jun-2018,AOC,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||SE-Jorhat Circle - PWBNH||EE-Jorhat Building Division - PWBNH
2018_PWBNH_6496_2,SE(B)JHT/(C/S)/S-60/17-18,"Construction of an AYUSH Wing at Chinatoly under Khumtai LAC in Golaghat District under National AYUSH Mission, Assam to the State Plan during the year 2015-16","Construction of an AYUSH Wing at Chinatoly under Khumtai LAC in Golaghat District under National AYUSH Mission, Assam to the State Plan during the year 2015-16",Works,Open Tender,Item Rate,Civil Works - Building,No,No,NA ,09-Apr-2018 09:00 AM,10-Apr-2018 12:00 PM ,180.0,No ,No,Offline,18-Apr-2018 03:00 PM,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||SE-Jorhat Circle - PWBNH||EE-Jorhat Building Division - PWBNH,Chinatoly,785621.0,2.0,"23,76,300",DHANSIRI CONSTRUCTION,2376300.0,Rejected-Finance,20-Jan-2020,AOC,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||SE-Jorhat Circle - PWBNH||EE-Jorhat Building Division - PWBNH
2018_PWBNH_6937_1,SE(B)JHT/(C/S)/S-66/18-19,"Repair Renovation of R.C.C. Two Storied G plus 1 1st floor ,Assam Type of C.J.M Court Building at Tinsukia under P.W.D. Tinsukia Building Sub Division","Repair Renovation of R.C.C. Two Storied G plus 1 1st floor ,Assam Type of C.J.M Court Building at Tinsukia under P.W.D. Tinsukia Building Sub Division",Works,Open Tender,Item Rate,Civil Works - Building,No,No,NA ,20-Apr-2018 01:00 PM,24-Apr-2018 11:00 AM ,180.0,No ,No,Offline,04-May-2018 03:00 PM,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||SE-Jorhat Circle - PWBNH||EE-Jorhat Building Division - PWBNH,Tinsukia,786125.0,2.0,"26,95,000",Atul Boruah,,Accepted-AOC,,AOC,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||SE-Jorhat Circle - PWBNH||EE-Jorhat Building Division - PWBNH
2018_PWBNH_8155_2,SE(B)/(C/S)/S-26/18-19/,"Balance Work of Incomplete portion of Construction of Veterinary Hospital Complex at Bordihingia, Kamargaon under RIDF-XVIII (Package No. 34)","Balance Work of Incomplete portion of Construction of Veterinary Hospital Complex at Bordihingia, Kamargaon under RIDF-XVIII (Package No. 34)",Works,Open Tender,Item Rate,Civil Works - Building,No,No,NA ,05-Oct-2018 10:00 AM,10-Oct-2018 12:00 PM ,180.0,No ,No,Offline,25-Oct-2018 03:00 PM,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||SE-Jorhat Circle - PWBNH||EE-Jorhat Building Division - PWBNH,Bordihingia Kamargaon,785619.0,2.0,"57,19,000",M/S TINI VAI SUPPLY AND CONSTRUCTION,5776200.0,Accepted-AOC,20-Nov-2018,AOC,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||SE-Jorhat Circle - PWBNH||EE-Jorhat Building Division - PWBNH
2018_PWBNH_9453_3,SE(B)JHT/(C/S)/S-48/18-19,"Landscaping of the Auditorium of Tea Tribe Cultural Centre at Chaulkhowa, Dibrugarh along with installation of Statue of Late Simon Singh Horo and Late Santosh Kumar Topno under Untied Fund","Landscaping of the Auditorium of Tea Tribe Cultural Centre at Chaulkhowa, Dibrugarh along with installation of Statue of Late Simon Singh Horo and Late Santosh Kumar Topno under Untied Fund",Works,Open Tender,Item Rate,Civil Works - Building,No,No,NA ,09-Jan-2019 11:00 AM,11-Jan-2019 12:00 PM ,180.0,No ,No,Offline,17-Jan-2019 04:00 PM,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||SE-Jorhat Circle - PWBNH||EE-Jorhat Building Division - PWBNH,Chaulkhowa,786004.0,2.0,"93,07,000",Maa Corporation,9960000.0,Rejected-Technical,28-Jan-2019,AOC,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||SE-Jorhat Circle - PWBNH||EE-Jorhat Building Division - PWBNH
2019_AP_14220_1,RFP No.TAP/C/CEC/2019/7 dtd. 21-09-2019,Selection of Professional Agency for TRP,Selection of Professional Agency for Implementation of Transparent Recruitment Policy (TRP) in connection with Recruitment for various posts in Assam Police and other Departments.,Services,Open Tender,Multi-stage,Miscellaneous Services,No,No,NA ,23-Sep-2019 09:00 AM,30-Sep-2019 03:00 PM ,365.0,No ,No,Offline,29-Oct-2019 03:30 PM,Assam Police,Guwahati,781007.0,2.0,,Attest Testing Services Limited,132009518.0,Rejected-Technical,21-Jan-2021,AOC,Assam Police
2019_FESA_12328_1,F and ES/PS/271/Pt-HP/738,"Supply, Delivery, Mounting, Testing, Training and Commissioning of 2(two) Nos. Aerial Hydraulic Platform (working height 55 mtrs.) including chassis","Supply, Delivery, Mounting, Testing, Training and Commissioning of 2(two) Nos. Aerial Hydraulic Platform (working height 55 mtrs.) including chassis",Works,Limited,Works,Composite Works,Yes,No,NA ,27-Feb-2019 05:00 PM,NA ,365.0,No ,No,Not Applicable,07-Mar-2019 03:00 PM,Director- Fire and Emergency Services-Assam,Panbazar Guwahati,781001.0,1.0,"17,00,00,000",BRIJBASI FIRE SAFETY SYSTEMS PVT. LTD.,178973152.0,Accepted-AOC,08-Jan-2021,AOC,Director- Fire and Emergency Services-Assam
2019_ICD_15157_1,MTL/PUR/10/DOM-GG/2018/56,Supply of Warning Mat,Supply of Warning Mat,Goods,Open Tender,Buy,Supply of Materials,No,No,NA ,04-Dec-2019 02:00 PM,NA ,180.0,No ,No,Online,07-Jan-2020 02:30 PM,Industries and Commerce Department||Assam Gas Company Ltd - ICD,Assam Gas Company Limited Duliajan,786602.0,2.0,0.0,SPARCO MULTIPLAST PVT LIMITED,934500.0,Rejected-AOC,22-Jan-2021,AOC,Industries and Commerce Department||Assam Gas Company Ltd - ICD
2019_PWBNH_10858_1,SE(B)JHT/(C/S)/S-54/18-19,"Renovation and Repairing, Painting, Distempering, Finishing works of Various Buildings at HRH. The Prince of Wales Institute of Engineering and Technology, Jorhat under SOPD-G during the year 2018-19.","Renovation and Repairing, Painting, Distempering, Finishing works of Various Buildings at HRH. The Prince of Wales Institute of Engineering andTechnology, Jorhat under SOPD-G during the year 2018-19.",Works,Open Tender,Item Rate,Civil Works - Building,No,No,NA ,04-Jan-2019 12:00 PM,11-Jan-2019 12:00 PM ,180.0,No ,No,Offline,18-Jan-2019 03:00 PM,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||SE-Jorhat Circle - PWBNH||EE-Jorhat Building Division - PWBNH,Jorhat,785001.0,2.0,"82,48,000",Bhagaban Ch. Das,7423200.0,Rejected-AOC,21-Jan-2020,AOC,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||SE-Jorhat Circle - PWBNH||EE-Jorhat Building Division - PWBNH
2019_PWBNH_10876_1,SE(B)JHT/(C/S)/S-57/18-19,"Land Development and Construction of Boundary Wall with Gate for District Science Centre, Dibrugarh District at Sessa T.E under Mancotta Khanikar Mouza during the year 2018-19.","Land Development and Construction of Boundary Wall with Gate for District Science Centre, Dibrugarh District at Sessa T.E under Mancotta Khanikar Mouza during the year 2018-19.",Works,Open Tender,Item Rate,Civil Works - Building,No,No,NA ,19-Jan-2019 10:00 AM,25-Jan-2019 12:00 PM ,180.0,No ,No,Offline,06-Feb-2019 03:00 PM,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||SE-Jorhat Circle - PWBNH||EE-Jorhat Building Division - PWBNH,"Sessa T.E Mancotta, Dibrugarh",786003.0,2.0,"1,37,68,000",Atul Boruah,14807484.0,Rejected-AOC,30-Dec-2020,AOC,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||SE-Jorhat Circle - PWBNH||EE-Jorhat Building Division - PWBNH
2019_PWBNH_12349_1,SE(B)JHT/(C/S)/S-77/18-19,"Construction of Borbheta Public School (G Plus 2) Provision 2nd Floor Assam Type at Borbheta, Jorhat under Untied Fund (State Specific Fund) 2017-18.","Construction of Borbheta Public School (G plus 2) Provision 2nd Floor Assam Type at Borbheta, Jorhat under Untied Fund (State Specific Fund) 2017-18.",Works,Open Tender,Item Rate,Civil Works - Building,No,No,NA ,28-Feb-2019 03:30 PM,11-Mar-2019 12:00 PM ,180.0,No ,No,Offline,15-Mar-2019 03:00 PM,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||SE-Jorhat Circle - PWBNH||EE-Jorhat Building Division - PWBNH,Borbheta Jorhat,785008.0,2.0,"92,53,000",Sri Rupak Borah,8326526.0,Accepted-AOC,05-Jan-2021,AOC,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||SE-Jorhat Circle - PWBNH||EE-Jorhat Building Division - PWBNH
2019_PWBNH_15540_1,GMC.57/2019/4 GMC- Hajo Poly (RT),"Construction of Proposed Polytechnics Institutes in various Districts of Assam at Hajo, Majuli and Tingkhong at Hajo","Construction of Proposed Polytechnics Institutes in various Districts of Assam at Hajo, Majuli and Tingkhong at Hajo",Works,Open Tender,Item Rate,Civil Works - Building,No,No,NA ,24-Dec-2019 06:00 PM,30-Dec-2019 11:00 AM ,180.0,No ,No,Offline,09-Jan-2020 03:30 PM,Public Works Building and NH Department||Chief Engineer-Building - PWBNH,Hajo,781102.0,2.0,"38,64,87,000",T N T Projects Ltd,413541247.0,Accepted-AOC,02-Jan-2021,AOC,Public Works Building and NH Department||Chief Engineer-Building - PWBNH
2020_AEGCL_18168_1,MD/CGM/NAMRUPBAY/01,"Turnkey Construction of 132KV and 33kV Transformer bay, 33 KV tween Bus, Cable trench and transformer Pad at 220 KV Namrup GSS, AEGCL along with associated Civil Works","Turnkey Construction of 132KV and 33kV Transformer bay, 33 KV tween Bus, Cable trench and transformer Pad at 220 KV Namrup GSS, AEGCL along with associated Civil Works",Works,Open Tender,Turn-key,Composite Works,No,No,NA ,22-Jul-2020 09:30 AM,10-Aug-2020 11:00 AM ,180.0,No ,No,Online,31-Aug-2020 02:00 PM,Assam Electricity Grid Corporation Ltd||CGM (T and T),NAMRUP GSS,786621.0,2.0,"1,37,37,712",Assam Electricals,11677055.0,Accepted-AOC,02-Jan-2021,AOC,Assam Electricity Grid Corporation Ltd||CGM (T and T)
2020_AHVD_19232_1,DDP/SOPD-G/2020-21/158 Dtd. 09.Nov.2020,Procurement of day Old Broiler Chicks For A.H and Veterinary Department,Procurement of day Old Broiler Chicks For A.H and Veterinary Department,Goods,Open Tender,Supply,Miscellaneous Goods,No,No,NA ,10-Nov-2020 11:00 AM,17-Nov-2020 12:00 PM ,180.0,No ,No,Online,03-Dec-2020 11:00 AM,Animal Husbandry and Veterinary Department||Directorate of A.H. and Veterinary,As per Tender Document,781003.0,2.0,"93,81,000",Friend Enterprise,,Accepted-AOC,,AOC,Animal Husbandry and Veterinary Department||Directorate of A.H. and Veterinary
2020_APDCL_18284_1,CAR/Rly-Kampur/2020,"Construction and shifting of HT,LT and S/S","Construction of 11 KV/ LT composite line, Construction of 11 KV overhead road crossing , Construction of 11 KV overhead road crossing, Construction of 11/.4 250 Kva -2 nos , 100kva -2Nos and Dismantling of HT and LT material under Kathiatoli ESD",Works,Open Tender,Turn-key,Electrical Works,No,No,NA ,05-Aug-2020 10:00 AM,NA ,180.0,No ,No,Online,26-Aug-2020 02:00 PM,Assam Power Distribution Company Ltd||CGM(D) Central Assam Region - APDCL,Kathiatoli ESD,782427.0,2.0,,HAZARIKA ELECTRICALS,,Rejected-Finance,,AOC,Assam Power Distribution Company Ltd||CGM(D) Central Assam Region - APDCL
2020_APDCL_18289_1,CAR/Rly-Jamunamukh/2020,"Construction of HT,LT line and 100KVA,250KVA S/s.","Construction of 11KV new line,construction of new LT Network,construction of 100KVA and 250 KVA Sub Station,construction of 11KV undergound Railway Track crossing and Dismantling of 11KV old and LT line under Kathiatoli Electrical Sub Division.",Works,Open Tender,Turn-key,Electrical Works,No,No,NA ,05-Aug-2020 10:00 AM,NA ,180.0,No ,No,Online,19-Aug-2020 02:00 PM,Assam Power Distribution Company Ltd||CGM(D) Central Assam Region - APDCL,Kathiatoli ESD,782427.0,2.0,,M/s Shyama Construction,4854942.14,Rejected-Finance,24-Dec-2020,AOC,Assam Power Distribution Company Ltd||CGM(D) Central Assam Region - APDCL
2020_APDCL_18479_1,CGM_D/UAR/APDCL/Dinjan Airforce/09,Construction of 1.8km of 33kV Overhead Line (consisting of 800mtrs of 33kV Composite line) from 33/11kV Dinjan Sub-Station to Dinjan Airforce by Covered Conductor and the upgradation of the 33/11kV Dinjan Sub-Station under Tinsukia El. Circle.,Construction of 1.8km of 33kV Overhead Line (consisting of 800mtrs of 33kV Composite line) from 33/11kV Dinjan Sub-Station to Dinjan Airforce by Covered Conductor and the upgradation of the 33/11kV Dinjan Sub-Station under Tinsukia El. Circle.,Works,Open Tender,Turn-key,Electrical Works,No,No,NA ,19-Aug-2020 06:00 PM,NA ,180.0,No ,No,Online,25-Aug-2020 03:00 PM,Assam Power Distribution Company Ltd||CGM(D) Upper Assam Region - APDCL,Dinjan,786184.0,2.0,"2,95,00,000",ELECTROKINGS PROJECTS PRIVATE LIMITED,,Rejected-AOC,11-Jan-2021,AOC,Assam Power Distribution Company Ltd||CGM(D) Upper Assam Region - APDCL
2020_AP_19094_1,FB/I/344/2020/2 dtd. 27.10.2020,Hiring of Technical Equipment with integrated Software required for the Transparent Recruitment Process for Assam Police,Hiring of Technical Equipment with integrated Software required for the Transparent Recruitment Process for Assam Police including Training and Tech Support for the Police Staff who will conduct the PST and PET Exams at multiple districts.,Goods,Open Tender,Supply,Miscellaneous Goods,No,No,NA ,28-Oct-2020 09:00 AM,NA ,180.0,No ,No,Online,19-Nov-2020 03:30 PM,Assam Police,Guwahati,781007.0,2.0,,INFOCLAB SOLUTIONS PVT LTD,13903368.0,Rejected-Technical,18-Jan-2021,AOC,Assam Police
2020_ASDMA_18494_1,RGR/ASDMA/20/2019/pt/20,Supply of Boat Ambulances to Assam State Disaster Management Authority,Supply of Boat Ambulances to Assam State Disaster Management Authority,Goods,Open Tender,Supply,Supply of Materials,No,No,NA ,25-Aug-2020 09:00 AM,04-Sep-2020 04:00 PM ,365.0,No ,No,Online,30-Sep-2020 11:00 AM,Assam State Disaster Management Authority||Head Offcie - ASDMA,Assam State Disaster Management Authority (ASDMA),781006.0,3.0,,Unicare Emergency Equipment Pvt Ltd.,10175000.0,Not Admitted-Fee,12-Jan-2021,AOC,Assam State Disaster Management Authority||Head Offcie - ASDMA
2020_ASTU_19419_1,ASTU/RegOff/Crucibles/2020/33,Supply of Crucibles,Alumina Crucible 20 Nos Aluminium Crucible 200 Nos Sapphire Crucible 04 Nos at ASTU Guwahati-13,Goods,Open Tender,Item Rate,Consumables (Hospital / Lab),No,No,NA ,26-Nov-2020 10:00 AM,NA ,90.0,No ,No,Not Applicable,05-Dec-2020 03:00 PM,Assam Science and Technology University,Guwahati,781013.0,2.0,,H&A Technologies,136735.0,Not Admitted-Finance,06-Jan-2021,AOC,Assam Science and Technology University
2020_BoTC_16884_1,EE(Agri)/Koj/e-Tender/ BADP/2019-20/ 1899,"Construction of RCC canal from Rupnathpur to Habrubari village via Golaipara area at Takampur village paddy field Kachugaon Dev. Block under Gossaigaon Sub-Division in Dist. Kokrajhar under BADP for the year,2019-20","Construction of RCC canal from Rupnathpur to Habrubari village via Golaipara area at Takampur village paddy field Kachugaon Dev. Block under Gossaigaon Sub-Division in Dist. Kokrajhar under BADP for the year,2019-20",Works,Open Tender,Works,Construction Works,No,No,NA ,02-Mar-2020 10:00 AM,NA ,90.0,No ,No,Offline,11-Mar-2020 02:00 PM,Bodoland Territorial Council||Agriculture-BTC,Takampur,783350.0,2.0,"59,40,594",Rinki Brahma,5940592.25,Rejected-Finance,02-Jan-2021,AOC,Bodoland Territorial Council||Agriculture-BTC
2020_BoTC_17009_1,TN 153 of 2019-20 - 153/1,"Improvement and Construction of R.U road to Kathalguri Dangdupur road under SOPD-G for the year 2019-20, Mazbat LAC","Improvement andConstruction of R.U road to Kathalguri Dangdupur road under SOPD-G for the year 2019-20, Mazbat LAC",Works,Open Tender,Works,Civil Works,No,No,NA ,06-Mar-2020 01:30 PM,NA ,180.0,No ,No,Offline,20-Mar-2020 03:30 PM,Bodoland Territorial Council||PWD-BTC,Mazbat,784507.0,2.0,"99,90,361",RUPAMJIT SAHARIA,9989467.0,Rejected-Finance,22-Jan-2021,AOC,Bodoland Territorial Council||PWD-BTC
